Open,High,Low,Close,Volume,nextdaylow
330.36,338.35,329.61,335.09,51001600,330.64
319.73,331.63,315.90,330.75,47980100,329.61
333.05,334.66,317.49,320.17,44213100,315.90
336.62,338.18,329.97,332.91,38612000,317.49
338.50,340.91,326.08,336.75,52003000,329.97
314.08,345.08,313.36,338.15,78477800,326.08
339.82,340.58,301.00,311.08,107070000,313.36
379.98,381.39,329.11,336.82,95797904,301.00
374.32,385.28,362.89,380.26,68224400,329.11
384.28,389.89,368.70,373.37,51817600,362.89
374.27,390.59,372.43,386.48,56625100,368.70
388.05,395.84,354.02,374.47,122687000,372.43
408.08,447.56,374.58,386.35,151824992,354.02
403.66,495.56,380.55,411.56,263900000,374.58
361.87,417.90,357.65,403.42,206162000,380.55
325.94,365.36,323.21,361.19,101918000,357.65
315.01,327.47,311.88,325.43,37001100,323.21
328.51,332.78,309.25,314.17,48598100,311.88
313.94,334.17,313.94,328.02,78305000,309.25
304.32,318.17,301.82,313.86,64495900,313.94
293.70,306.33,293.70,304.62,50808100,301.82
285.18,296.21,285.01,293.79,46331800,293.70
283.63,285.30,280.51,285.30,32108800,285.01
281.45,294.06,281.45,283.68,45717100,280.51
276.50,281.71,276.50,281.65,25942400,281.45
273.65,278.68,273.54,276.50,29442500,276.50
266.50,276.51,266.14,274.02,37808600,273.54
269.31,270.77,263.84,266.27,25637300,266.14
263.57,270.83,263.23,269.46,30889800,263.84
261.86,264.82,260.95,263.44,25258800,263.23
270.91,271.67,260.78,261.64,22434300,260.95
262.75,273.58,262.37,270.64,43199600,260.78
254.30,266.14,253.93,262.87,35901500,262.37
252.11,255.96,252.05,254.32,25223500,253.93
249.49,254.27,248.90,251.99,27462600,252.05
245.20,250.24,243.76,249.51,28198500,248.90
246.88,247.45,245.18,245.31,17388300,243.76
244.74,247.24,244.15,247.05,16827300,245.18
243.74,245.32,243.07,244.94,15912700,244.15
242.50,244.23,242.12,243.93,17353100,243.07
243.07,244.25,242.18,242.30,18515300,242.12
246.17,246.68,242.59,242.97,22999200,242.18
240.36,246.93,240.14,246.06,27535100,242.59
238.15,240.38,237.04,240.38,23335900,240.14
238.53,238.97,237.94,238.26,12999000,237.04
237.20,239.32,236.94,238.73,16482700,237.94
237.26,238.54,236.60,237.29,19677900,236.94
236.00,238.45,235.62,237.55,20488800,236.60
236.64,237.73,235.63,236.06,19743500,235.62
239.02,239.80,235.93,236.69,22691300,235.63
232.84,239.34,232.47,239.14,24713000,235.93
234.14,234.53,232.48,232.76,14179900,232.47
235.08,235.40,233.36,234.34,13724100,232.48
234.36,237.43,233.68,235.14,22363600,233.36
230.36,235.65,230.29,234.53,25097800,233.68
230.94,231.84,229.59,230.28,17254100,230.29
226.97,232.39,225.12,230.62,25009300,229.59
231.22,231.22,226.52,227.09,19678800,225.12
231.40,232.37,230.91,231.21,14444700,226.52
232.86,233.21,231.09,231.49,12712600,230.91
233.52,234.35,232.18,232.98,20242200,231.09
229.08,230.29,228.93,229.81,18935400,232.18
230.25,231.21,227.40,229.09,20144200,228.93
230.49,259.18,229.82,230.30,19177800,227.40
230.61,232.44,227.96,230.64,20997800,229.82
235.24,235.93,229.33,230.51,18478800,227.96
239.85,240.12,234.75,235.23,17962600,229.33
238.33,241.17,238.33,240.11,19224700,234.75
238.34,241.29,235.79,238.48,21215500,238.33
243.41,244.42,237.82,238.17,23635700,235.79
239.85,245.78,239.68,243.61,26879200,237.82
239.93,242.11,238.72,239.85,21192200,239.68
234.87,242.91,234.68,239.84,25473700,238.72
230.20,236.14,229.44,235.02,20671400,234.68
227.21,230.90,227.05,230.30,20962400,229.44
229.32,229.60,226.67,227.18,17482000,227.05
228.03,230.58,226.48,229.28,18760400,226.67
230.26,231.22,226.86,228.12,20575200,226.48
229.11,231.96,225.91,230.06,20710700,226.86
229.90,232.07,226.25,228.76,19412600,225.91
231.55,233.22,227.33,229.78,17142500,226.25
224.70,235.22,220.93,231.40,31336600,227.33
226.05,228.64,223.68,224.77,21905400,220.93
222.08,231.18,220.20,225.83,31808000,223.68
210.07,226.32,199.57,221.61,61089200,220.20
228.11,228.14,210.44,210.49,59220700,199.57
230.38,232.71,225.58,228.17,18406600,210.44
232.66,234.96,222.70,230.39,23205900,225.58
235.35,236.43,231.72,232.57,23173800,222.70
226.90,237.37,226.90,235.35,32275000,231.72
225.67,237.41,222.77,226.68,60869200,226.90
257.93,257.99,211.08,211.08,42147200,222.77
258.49,260.51,257.12,257.98,21617900,211.08
261.87,262.44,257.04,258.51,29717000,257.12
265.53,266.67,261.30,261.55,19321100,257.04
264.13,267.47,261.48,265.68,27091200,261.30
266.18,266.23,262.84,264.08,27685500,261.48
270.60,270.67,265.47,266.38,26815400,262.84
264.34,270.39,264.09,270.39,25433900,265.47
265.48,267.03,262.60,264.47,20979400,264.09
261.12,267.00,260.47,265.08,23789600,262.60
279.74,279.93,260.71,261.00,58533000,260.47
278.74,280.39,276.37,279.58,42484800,260.71
281.91,281.91,278.40,278.58,18792100,276.37
284.85,285.50,281.49,281.88,20128000,278.40
281.23,285.71,281.23,285.22,21908700,281.49
282.81,285.47,280.23,281.23,21474100,281.23
280.45,283.03,277.53,282.61,17722200,280.23
284.69,284.93,278.11,281.60,18995000,277.53
287.70,288.96,282.34,284.65,23629100,278.11
289.10,290.13,286.57,287.72,21635800,282.34
294.48,294.54,288.78,289.59,24672600,286.57
293.63,296.65,293.42,294.43,25453600,288.78
292.64,297.77,287.45,293.62,30592000,293.42
288.64,293.05,287.71,292.69,16032300,287.45
288.16,290.73,286.00,288.70,20662200,287.71
276.01,289.25,275.25,288.28,37199400,286.00
277.34,278.11,275.72,276.05,18531300,275.25
275.66,277.67,274.38,277.22,19389800,275.72
278.88,280.55,275.42,275.83,22930700,274.38
273.50,278.98,272.96,278.98,22711400,275.42
274.77,275.67,272.51,273.61,15332500,272.96
279.33,282.53,274.08,274.90,25187100,272.51
278.09,280.28,272.04,279.47,27591400,274.08
286.04,291.18,275.24,278.09,49482600,272.04
288.05,293.25,285.37,285.83,27486600,275.24
292.03,296.15,286.64,287.46,28727200,285.37
310.83,310.95,281.01,292.05,62053900,286.64
293.14,314.39,292.51,310.87,56405000,281.01
284.88,298.51,283.53,293.11,41109900,292.51
269.16,294.59,268.80,284.89,100390000,283.53
270.83,272.33,267.09,269.23,40301200,268.80
265.98,272.97,264.39,270.79,36980200,267.09
269.96,271.34,264.83,266.21,28857600,264.39
271.11,277.42,267.60,269.03,49154800,264.83
260.80,274.51,258.70,271.91,44156100,267.60
256.49,261.46,254.20,260.89,15620400,258.70
255.46,257.08,253.51,256.34,19033800,254.20
258.55,261.63,254.12,255.41,21551900,253.51
263.35,265.17,255.77,258.62,27029800,254.12
257.04,267.87,255.95,263.07,44533800,255.77
248.72,257.17,248.58,257.06,34742900,255.95
250.96,251.17,247.43,249.01,15137600,248.58
243.55,251.34,243.12,250.99,20488600,247.43
242.60,243.75,241.55,243.59,13983500,243.12
240.37,243.33,240.37,242.80,16133100,241.55
244.28,244.34,240.51,240.51,17344900,240.37
246.93,247.30,243.13,244.30,15108700,240.51
243.97,247.92,243.78,246.99,17692500,243.13
245.10,245.22,241.88,243.94,10600900,243.78
244.53,245.83,240.63,245.21,20608100,241.88
249.04,250.98,243.79,244.61,23965300,240.63
249.43,252.11,244.13,249.01,30980200,243.79
250.82,256.85,246.48,249.28,43858400,244.13
236.76,251.74,236.12,250.90,41612000,246.48
233.42,237.84,233.42,236.82,19912100,236.12
232.44,234.86,232.00,233.54,12165900,233.42
229.92,232.65,229.21,232.40,13305300,232.00
229.71,231.06,229.31,229.98,14017700,229.21
228.85,230.29,228.77,229.71,14416000,229.31
228.99,229.78,228.01,228.80,15904800,228.77
228.54,230.95,227.93,229.05,28353100,228.01
222.88,229.46,222.84,228.49,23378400,227.93
225.60,226.19,222.65,222.88,13318400,222.84
225.01,225.72,224.38,225.62,11131500,222.65
224.15,225.97,223.18,224.95,18056500,224.38
225.77,226.58,224.05,224.32,14728100,223.18
225.74,227.40,223.93,225.87,17752400,224.05
222.89,226.42,222.42,225.80,20459000,223.93
230.23,231.71,221.30,222.93,26090500,222.42
233.13,233.25,229.54,230.19,14730800,221.30
237.09,237.09,232.05,233.35,14098600,229.54
237.38,237.52,235.73,237.10,14805000,232.05
237.26,237.82,236.65,237.41,13829600,235.73
237.07,238.64,236.70,237.28,18837000,236.65
237.10,238.24,235.69,237.12,16425000,236.70
240.93,241.02,236.64,237.11,14423900,235.69
238.98,241.98,238.81,240.95,11508000,236.64
240.29,241.02,238.69,238.87,14605000,238.81
235.32,240.97,235.06,240.35,27003000,238.69
234.02,236.24,233.84,235.34,15108900,235.06
231.89,234.68,231.84,234.02,15499400,233.84
233.04,234.15,231.82,231.95,14241900,231.84
236.89,237.21,232.46,233.13,16780300,231.82
236.01,238.02,236.01,236.80,11134300,232.46
237.64,237.70,235.29,236.15,11089700,236.01
236.96,238.75,236.79,237.60,16329400,235.29
236.21,237.80,234.06,236.93,24413700,236.79
241.40,243.70,235.04,236.38,27180100,234.06
242.15,242.88,240.10,241.11,19282600,235.04
240.30,244.27,239.38,242.16,20892300,240.10
241.73,244.07,238.85,240.30,15019100,239.38
243.77,247.80,239.64,241.83,19790500,238.85
237.20,246.27,236.27,243.86,27445500,239.64
229.66,239.10,228.57,237.33,29064400,236.27
236.25,236.45,229.23,229.78,29587200,228.57
238.85,239.20,232.05,236.12,23929100,229.23
240.36,242.64,237.81,239.02,21223400,232.05
234.88,243.24,234.08,240.36,18494100,237.81
232.34,235.73,232.34,234.93,12535500,234.08
235.94,238.97,232.08,232.08,18815300,232.34
225.69,239.56,224.99,236.15,33818600,232.08
225.59,227.04,223.43,225.81,18936500,224.99
228.97,229.49,223.07,225.85,21469200,223.43
219.43,233.30,218.02,229.29,38574000,223.07
226.41,226.94,214.87,219.43,28943700,218.02
231.24,232.56,226.34,226.39,13957200,214.87
235.97,236.30,229.93,231.27,21448700,226.34
234.05,236.48,233.20,236.46,17036000,229.93
235.60,237.91,233.48,234.18,23847900,233.20
224.62,235.27,224.30,235.27,24978000,233.48
222.61,226.35,221.98,224.63,18364700,224.30
223.46,226.35,222.37,222.60,15021500,221.98
222.85,224.32,220.88,223.36,12939000,222.37
228.57,228.91,221.94,222.88,20429800,220.88
223.92,229.67,223.92,228.57,24805400,221.94
219.07,223.83,218.65,223.83,22562000,223.92
224.76,224.98,216.32,219.16,31719000,218.65
235.95,236.93,222.00,224.59,31181800,216.32
236.54,237.73,233.49,236.15,12387900,222.00
236.02,239.54,234.18,236.55,16365200,233.49
243.69,243.69,232.77,236.07,28882000,234.18
244.75,246.12,239.40,243.68,21643500,232.77
253.06,253.85,244.21,245.02,30086400,239.40
255.27,255.80,252.21,253.18,18467400,244.21
260.72,261.80,254.57,255.49,20034200,252.21
253.76,260.67,251.94,260.60,19649200,254.57
254.29,255.26,251.10,253.70,12493500,251.94
253.07,256.04,251.88,254.32,23146600,251.10
247.09,254.46,245.42,253.01,26272600,251.88
244.22,247.54,241.16,247.27,22877200,245.42
247.45,248.73,242.74,244.22,22672000,241.16
242.88,249.24,239.21,247.53,23009600,242.74
252.74,253.14,240.85,242.71,21699400,239.21
246.98,254.21,246.98,252.80,16040900,240.85
248.57,256.81,245.21,247.03,17274900,246.98
246.28,254.35,244.90,248.53,25730000,245.21
247.47,249.19,236.51,246.20,35866900,244.90
266.58,267.00,244.15,245.60,40073700,236.51
267.89,277.30,261.74,266.74,22811900,244.15
259.92,269.75,259.59,267.96,18438100,261.74
261.64,262.20,255.65,260.02,17130100,259.59
260.96,264.85,259.16,261.75,18456700,255.65
255.88,264.24,248.64,260.93,52732000,259.16
285.07,285.34,249.87,256.30,57008000,248.64
290.60,292.36,284.37,285.51,21497200,249.87
285.68,294.11,285.68,290.59,21516100,284.37
281.42,286.53,281.00,286.39,11970100,285.68
284.44,286.34,280.98,281.89,22612300,281.00
294.12,294.50,285.34,285.34,31421500,280.98
296.13,297.09,292.41,294.35,32585200,285.34
291.52,297.39,290.51,296.38,33963900,292.41
289.86,300.04,289.74,291.76,67770800,290.51
274.81,292.70,273.89,289.61,59178200,289.74
276.43,277.86,272.57,274.35,22067900,273.89
272.29,277.85,270.13,276.26,17825900,272.57
275.60,277.61,270.02,272.72,28918900,270.13
272.74,281.67,264.77,276.18,41302400,270.02
281.99,284.23,268.13,273.09,41383000,264.77
275.05,285.80,268.16,281.70,50461300,268.13
260.36,276.30,258.31,275.67,40465700,268.16
254.28,261.66,245.93,260.20,25213700,258.31
253.52,254.69,249.48,254.26,13949300,245.93
236.44,256.65,236.44,253.83,44013900,249.48
237.34,237.71,234.26,236.43,13619400,236.44
238.89,239.34,235.53,237.47,11496200,234.26
239.00,239.90,236.40,238.74,14200400,235.53
235.99,240.11,232.42,238.89,16400000,236.40
244.54,246.39,233.85,235.98,19527000,232.42
243.75,255.32,243.18,244.53,12284200,233.85
240.25,247.10,239.30,243.78,23876700,243.18
236.41,242.67,235.59,240.28,18270500,239.30
243.78,244.25,232.34,236.33,25200800,235.59
233.42,245.77,232.31,243.61,27363100,232.34
234.82,239.52,229.02,233.84,28153700,232.31
257.51,265.61,227.68,234.82,56552400,229.02
235.53,259.81,235.53,257.32,49732500,227.68
221.97,240.26,221.26,235.43,42744400,235.53
219.21,222.20,217.61,221.76,15206200,221.26
219.73,223.41,218.07,219.18,17201900,217.61
220.28,221.81,215.33,219.84,21115100,218.07
223.39,223.98,217.02,220.11,27791300,215.33
227.69,229.44,221.08,223.41,17145200,217.02
222.63,230.30,222.61,227.75,21604200,221.08
216.92,230.51,216.23,222.27,24435300,222.61
227.66,239.40,214.73,217.11,22516400,216.23
227.51,230.06,221.11,226.85,26594300,214.73
237.45,245.96,224.48,227.27,40783700,221.11
226.49,242.18,222.66,238.23,30612100,224.48
216.87,231.57,212.01,226.97,29128500,222.66
226.44,233.50,216.31,217.46,23348200,212.01
232.77,242.85,225.84,226.43,26605200,216.31
233.35,238.71,220.71,233.51,32213400,225.84
263.35,266.54,227.05,233.91,44352200,220.71
273.17,275.48,250.65,263.48,44399000,227.05
254.08,309.38,254.08,273.47,106794000,250.65
247.35,255.07,243.89,253.72,33582700,254.08
232.70,248.21,230.02,247.85,24782500,243.89
233.52,234.85,225.20,232.88,24621700,230.02
227.32,237.02,226.43,233.41,33544600,225.20
211.38,227.79,211.21,226.90,29924600,226.43
212.91,215.24,205.15,211.32,24051100,211.21
211.47,216.73,207.32,214.86,18658300,205.15
200.05,218.70,194.51,210.34,30085100,207.32
207.83,211.73,194.88,199.26,23469700,194.51
209.07,221.59,199.77,208.10,38421000,194.88
176.90,229.07,176.90,209.84,81773504,199.77
223.89,223.89,171.51,178.10,97638704,176.90
267.39,268.28,219.91,225.86,72843904,171.51
266.15,272.20,265.20,267.80,18880300,219.91
274.61,279.64,265.04,265.66,18200800,265.20
287.30,288.13,273.97,274.80,15264300,265.04
282.38,291.11,280.53,290.41,18718600,273.97
294.14,294.14,282.17,283.35,19982500,280.53
286.08,298.75,283.08,294.34,24866800,282.17
274.61,287.55,272.70,286.19,23245700,283.08
265.08,278.34,265.08,274.47,43962800,272.70
281.15,287.23,257.61,264.20,55629100,265.08
314.85,315.15,281.08,281.08,33054400,257.61
314.08,315.84,313.57,315.03,7860650,281.08
320.43,320.43,314.00,314.25,8036550,313.57
310.91,320.19,310.21,320.19,13942900,314.00
312.72,314.81,309.37,310.74,12528300,310.21
317.70,320.27,312.31,312.67,12302500,309.37
316.16,320.03,311.08,317.24,11676600,312.31
327.58,328.91,312.63,315.86,15185200,311.08
319.15,331.42,316.63,327.92,16410500,312.63
322.29,322.67,316.96,319.01,9883640,316.63
334.39,334.74,321.36,322.53,15092300,316.96
332.02,336.29,329.60,334.57,16574200,321.36
321.07,334.12,320.42,331.89,22315100,329.60
329.54,329.63,318.90,320.84,15207600,320.42
317.62,330.33,316.04,329.96,20856700,318.90
311.18,318.53,306.77,317.84,23823100,316.04
319.79,323.71,304.23,311.40,39173000,306.77
326.86,333.95,315.15,319.78,37567900,304.23
345.67,345.86,327.06,327.06,30864900,315.15
351.36,351.82,344.93,345.35,17264200,327.06
346.73,353.32,345.42,351.63,12415200,344.93
352.38,352.38,346.59,347.38,11675900,345.42
350.83,352.98,349.29,352.54,16989800,346.59
344.34,361.36,338.76,350.51,32431300,349.29
352.20,352.38,346.36,346.36,16427700,338.76
361.89,363.07,344.95,352.22,32915500,346.36
374.96,376.03,361.89,361.91,18898700,344.95
374.84,376.29,373.27,375.10,6491650,361.89
376.76,378.45,370.95,374.79,7009320,373.27
369.44,379.19,365.76,376.85,15181800,370.95
375.72,378.65,367.76,369.60,14529600,365.76
381.72,383.03,374.35,375.01,13340100,367.76
379.25,384.04,377.86,381.32,12364100,374.35
378.25,383.66,376.67,379.24,11763000,377.86
375.51,382.53,373.31,378.05,9194440,376.67
376.15,387.60,372.14,375.49,15375600,373.31
369.37,382.84,358.45,376.45,22946500,372.14
370.50,373.99,368.28,369.67,8748030,358.45
376.02,377.70,365.82,368.37,18601700,368.28
376.89,394.70,374.78,375.35,25442200,365.82
366.95,387.21,366.67,376.90,30930100,374.78
353.17,370.85,353.17,367.57,15151600,366.67
351.60,364.84,350.88,352.92,15273000,353.17
357.88,357.88,344.11,350.85,29850100,350.88
380.31,382.02,356.78,357.84,25233200,344.11
373.90,386.48,373.90,380.55,18931800,356.78
387.79,392.40,371.12,375.20,32222500,373.90
388.35,410.20,377.50,387.41,41518800,371.12
374.73,390.80,374.60,387.88,11905600,377.50
399.65,405.53,371.01,376.13,15727500,374.60
418.42,419.25,384.79,397.82,29589200,371.01
427.27,457.09,401.12,420.73,58945000,384.79
367.98,429.72,367.98,423.56,45783200,401.12
365.86,371.31,363.73,367.70,15838900,367.98
362.27,374.82,357.56,366.92,30450100,363.73
345.38,363.63,344.26,363.26,24205600,357.56
342.15,347.03,342.15,345.49,8535470,344.26
349.82,352.73,341.78,342.42,16834200,342.15
339.46,352.97,338.42,349.29,18797000,341.78
330.68,343.37,330.68,339.49,19817200,338.42
327.16,331.77,325.08,330.49,15655500,330.68
325.57,334.00,325.48,327.55,12948500,325.08
326.08,329.05,320.63,325.89,8603620,325.48
338.65,340.53,321.05,325.75,16677200,320.63
345.01,348.05,337.14,338.32,12545400,321.05
335.71,350.91,335.07,345.30,30177900,337.14
357.09,357.83,335.34,335.59,18192700,335.07
353.21,359.98,352.68,357.62,7845880,335.34
354.78,358.63,349.81,352.99,13033000,352.68
347.49,359.22,343.93,354.70,11272500,349.81
358.61,359.86,342.88,347.27,18127500,343.93
358.59,364.35,353.30,358.35,15585700,342.88
382.96,385.05,356.45,358.42,26456900,353.30
386.12,388.58,382.25,383.16,11641300,356.45
382.42,392.65,380.83,386.48,14188900,382.25
389.23,390.08,378.25,382.85,16419000,380.83
391.25,393.94,386.46,389.55,5914570,378.25
383.98,395.16,378.97,391.44,11416800,386.46
382.76,385.48,375.39,383.76,13600700,378.97
394.52,398.81,373.07,382.56,26990000,375.39
400.95,402.23,388.77,394.77,25267100,373.07
391.69,411.70,391.32,400.87,38491500,388.77
377.92,397.23,368.90,390.41,35221400,391.32
362.61,379.43,356.14,378.55,17552800,368.90
361.36,367.19,355.95,362.30,13345200,356.14
364.69,375.07,352.96,361.56,43665700,355.95
352.75,382.73,347.69,365.03,83641104,352.96
336.12,354.36,327.19,352.94,54736300,347.69
330.58,339.25,320.48,336.19,49199900,327.19
320.39,345.13,302.56,330.08,79011800,320.48
328.92,341.80,289.30,320.51,83308096,302.56
359.89,364.49,325.89,328.87,47236500,289.30
375.18,377.70,357.86,359.51,30901200,325.89
383.99,385.50,372.95,375.07,21777700,357.86
387.43,391.38,380.78,383.61,26229400,372.95
376.09,390.98,373.44,386.94,34707300,380.78
376.93,385.21,372.24,375.47,32497700,373.44
399.47,401.02,374.33,377.18,23613300,372.24
403.56,406.62,397.37,399.52,15029300,374.33
411.43,414.94,400.01,404.42,21460800,397.37
423.16,423.52,409.47,411.57,26814400,400.01
435.75,436.11,421.13,423.20,30627700,409.47
402.09,441.56,396.20,435.79,45099500,421.13
399.10,406.92,397.13,402.15,24127600,396.20
408.08,412.43,393.18,398.82,26580100,397.13
394.67,423.30,389.88,408.90,36863600,393.18
424.10,427.83,384.53,394.80,37919700,389.88
456.86,456.86,413.10,424.44,34483200,384.53
465.86,468.17,452.42,457.33,21056800,413.10
474.86,475.64,465.13,466.06,16797300,452.42
477.77,478.62,474.02,475.37,15345200,465.13
479.12,479.85,476.12,477.89,13105500,474.02
477.79,482.12,475.10,479.00,15588000,476.12
479.58,479.63,473.01,477.75,15437200,475.10
479.62,482.35,474.61,479.75,16852900,473.01
475.48,487.47,475.14,479.36,22787800,474.61
474.88,477.38,467.78,475.26,21447800,475.14
481.81,489.83,468.79,474.60,30238000,467.78
485.13,488.07,482.28,482.28,8994050,468.79
483.34,488.60,483.00,484.83,10601400,482.28
489.67,490.64,481.61,483.34,15302500,483.00
477.68,493.93,477.09,489.66,26081400,481.61
476.87,481.71,476.21,477.59,13342200,477.09
474.48,482.99,472.32,477.43,23337900,476.21
477.79,485.31,471.91,474.88,20432000,472.32
502.90,504.88,474.81,477.76,44632300,471.91
508.59,509.31,501.64,504.25,9424070,474.81
508.42,511.70,503.82,508.52,17624800,501.64
510.88,516.16,506.88,507.82,19862000,503.82
512.19,520.71,510.92,511.15,22648500,506.88
502.54,512.69,502.54,511.57,23235100,510.92
508.22,508.22,499.23,502.50,18356700,502.54
498.29,512.89,497.35,508.29,19441700,499.23
513.39,514.30,492.11,498.08,25171900,497.35
517.58,521.48,501.27,514.04,36563900,492.11
510.45,531.90,510.45,517.24,49444200,501.27
485.07,518.28,467.51,511.98,46527600,510.45
461.48,485.71,455.54,485.24,38422400,467.51
491.51,499.37,443.85,461.46,50783800,455.54
519.14,520.19,483.63,491.80,24300900,443.85
497.83,521.47,487.74,519.71,22832500,483.63
511.14,518.18,487.93,497.01,25598300,487.74
546.18,546.24,498.73,505.97,35803900,487.93
570.38,573.03,532.67,546.66,25777500,498.73
576.51,576.95,566.59,569.64,13978200,532.67
591.28,591.51,574.05,576.37,14764200,566.59
589.17,594.46,587.94,591.06,7555310,574.05
592.47,592.47,587.63,589.37,7922070,587.94
588.88,598.12,588.79,592.58,11072000,587.63
584.65,591.10,584.05,588.87,11131400,588.79
585.95,587.49,583.10,584.65,14497900,584.05
589.01,589.86,584.10,585.44,10790800,583.10
586.23,591.95,583.74,588.78,9867570,584.10
588.89,589.15,581.65,586.67,9917990,583.74
594.90,594.91,586.16,589.33,8359080,581.65
586.20,597.92,583.63,594.92,18215900,586.16
567.37,586.23,564.51,586.23,22467900,583.63
584.74,585.12,564.90,567.29,14898800,564.51
585.55,588.39,581.70,584.72,11275400,564.90
594.14,594.57,575.18,585.69,19316400,581.70
595.67,598.94,593.43,593.85,7774230,575.18
601.54,602.09,593.96,595.81,10752900,593.43
601.51,607.07,597.23,601.09,12279500,593.96
619.50,620.43,595.57,601.73,20917200,597.23
621.12,624.43,618.29,619.41,11056600,595.57
622.27,624.30,620.96,621.55,9602880,618.29
623.95,624.09,619.11,622.21,10711900,620.96
628.56,628.56,622.78,623.90,5760120,619.11
629.17,629.17,624.60,628.52,7222030,622.78
622.37,629.21,620.47,628.78,14158100,624.60
616.54,626.29,608.40,623.09,16576700,620.47
622.01,623.09,615.33,616.80,13182400,608.40
620.00,625.14,619.64,621.59,10873200,615.33
626.56,627.34,617.32,619.32,12706800,619.64
634.22,634.73,624.91,626.50,11291000,617.32
631.88,636.66,626.98,633.71,13329000,624.91
616.66,632.09,615.77,632.00,16467100,626.98
624.83,626.12,612.35,616.76,15880700,615.77
625.22,627.00,622.60,624.51,9819150,612.35
622.57,626.70,620.91,624.82,10005500,622.60
635.46,637.16,617.01,624.09,17813600,620.91
631.77,638.65,631.16,635.81,10080000,617.01
629.95,633.22,628.00,631.46,9105940,631.16
644.65,648.43,629.40,630.69,22237200,628.00
650.77,650.77,641.30,645.16,18949000,629.40
641.04,656.68,638.34,650.88,25768200,641.30
641.39,657.86,640.11,640.81,38446300,638.34
602.62,645.16,599.88,639.80,46422400,640.11
596.33,604.08,596.16,602.72,8897470,599.88
599.08,604.47,595.92,596.55,13398100,596.16
581.30,600.12,579.89,597.26,20814600,595.92
566.14,581.63,564.73,581.14,14655900,579.89
581.81,583.60,565.63,566.34,20687700,564.73
593.97,596.97,582.36,582.36,14144900,565.63
602.16,603.21,586.34,593.98,14053800,582.36
595.90,606.00,594.63,602.27,10877700,586.34
593.68,599.46,587.74,594.99,9256290,594.63
597.40,599.75,587.76,594.15,18134100,587.74
608.07,612.24,597.02,598.07,12803800,587.76
609.77,615.88,604.40,607.96,17862000,597.02
591.59,610.89,590.40,610.86,18597300,604.40
592.65,608.72,587.07,592.19,28677500,590.40
575.93,592.94,554.89,592.94,23580900,587.07
600.75,601.27,549.82,577.36,38481200,554.89
585.70,615.14,585.70,600.16,35700700,549.82
633.43,638.11,573.27,586.95,50818800,585.70
653.19,657.04,632.55,633.02,25163800,573.27
650.04,659.61,646.56,653.15,17913400,632.55
655.64,657.70,644.39,649.16,19065400,646.56
654.99,658.88,653.47,656.14,8614190,644.39
653.52,656.94,644.91,654.97,15855300,653.47
659.28,661.37,652.30,653.70,18680100,644.91
641.07,663.53,640.09,659.26,29621300,652.30
666.77,668.56,624.09,641.61,37731500,640.09
660.55,674.11,650.78,667.60,40653700,624.09
629.65,665.50,618.74,660.62,45450200,650.78
623.69,671.51,619.91,630.23,45259100,618.74
615.69,624.72,604.47,623.68,15107100,619.91
568.18,618.46,568.16,615.33,31985400,604.47
576.33,577.10,561.60,568.18,18707800,568.16
571.91,578.62,564.09,577.06,19289000,561.60
582.59,589.52,554.43,571.24,38032000,564.09
571.39,588.39,565.33,583.42,29959800,554.43
525.23,576.48,525.23,571.59,47010300,565.33
521.05,525.17,516.28,525.14,11499300,525.23
525.72,541.96,520.08,520.22,34934700,516.28
492.05,525.36,490.19,524.58,33086500,520.08
485.80,494.37,483.49,491.77,14626000,490.19
446.30,491.44,446.01,485.72,40327500,483.49
446.08,447.55,443.10,446.18,6242620,446.01
448.70,449.77,444.78,446.26,2857830,443.10
448.12,451.98,447.30,448.90,2945790,444.78
447.39,450.66,444.96,448.06,6475100,447.30
444.14,449.80,443.63,447.25,7362980,444.96
440.59,446.66,440.50,443.97,9472960,443.63
441.53,441.98,436.97,440.67,7682670,440.50
438.30,442.26,434.23,441.46,7383770,436.97
453.92,455.34,433.40,438.89,12251700,434.23
450.46,455.77,448.47,454.43,6682600,433.40
440.18,452.69,440.14,449.46,10347900,448.47
438.68,448.40,438.14,440.17,9446580,440.14
429.34,446.13,428.45,438.82,18332200,438.14
433.36,448.04,423.25,428.96,12507300,428.45
434.78,440.97,427.62,433.48,10004800,423.25
438.52,439.77,430.05,436.40,5621260,427.62
449.40,449.40,430.68,437.76,9849640,430.05
457.36,457.93,443.40,449.38,10394200,430.68
447.63,460.61,447.63,457.76,12871800,443.40
446.89,451.10,436.70,447.64,15244900,447.63
439.98,451.64,435.18,447.21,16401400,436.70
430.72,447.53,422.94,440.29,23876600,435.18
457.24,459.33,436.39,436.39,10949500,422.94
461.70,464.54,449.10,458.60,12214600,436.39
500.09,500.30,442.95,461.45,46856500,449.10
490.83,500.46,482.95,500.46,13009400,442.95
488.36,493.25,485.82,491.30,9814530,482.95
495.45,503.22,487.58,487.92,11670900,485.82
497.74,510.57,493.20,495.77,15171400,487.58
501.75,510.87,490.84,498.17,12103100,493.20
479.58,503.55,470.56,501.57,19588200,490.84
495.80,498.60,472.74,479.64,19042400,470.56
529.07,533.52,484.87,495.96,34025500,472.74
522.18,542.38,502.78,527.40,56480100,484.87
458.37,519.00,453.54,515.59,49561000,502.78
